"Title","Company","Location","Created","Category","Description","URL","Latitude","Longitude"
"Associate Engineer-Graphics","Qualcomm","Hyderabad, Telangana","2025-07-19T11:45:48Z","IT Jobs","Company: Qualcomm India Private Limited Job Area: Engineering Group, Engineering Group > Software Engineering General Summary: As a leading technology innovator, Qualcomm pushes the boundaries of what's possible to enable next-generation experiences and drives digital transformation to help create a smarter, connected future for all. As a Qualcomm Software Engineer, you will design, develop, create, modify, and validate embedded and cloud edge software, applications, and/or specialized utility …","https://www.adzuna.in/land/ad/5311788098?se=dvPquMBn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=9F318C65CAA54D48CF3BF682C59FCCA9E975551E","17.40275","78.50806"
"Engineer- Graphics Kernel","Qualcomm","Hyderabad, Telangana","2025-07-19T11:45:48Z","IT Jobs","Company: Qualcomm India Private Limited Job Area: Engineering Group, Engineering Group > Software Engineering General Summary: As a leading technology innovator, Qualcomm pushes the boundaries of what's possible to enable next-generation experiences and drives digital transformation to help create a smarter, connected future for all. As a Qualcomm Software Engineer, you will design, develop, create, modify, and validate embedded and cloud edge software, applications, and/or specialized utility …","https://www.adzuna.in/land/ad/5311788097?se=dvPquMBn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=70E5BCA80C3D3FF84F57AFDCE591B700AC68CEE8","17.40275","78.50806"
"Software Engineer","Texas Instruments","Bangalore, Karnataka","2025-07-22T09:56:34Z","IT Jobs","Change the world. Love your job. Your career starts here! This is an exciting opportunity to design and develop innovative software solutions that drive TI's revolutionary product lines. We change lives by working on the technologies that people use every day. Are you ready for the challenge? As a Software Engineer, you'll become a key contributor, where your skills and input make a big difference. In this role, you'll design embedded software and development tools that will be used to test pro…","https://www.adzuna.in/land/ad/5315978882?se=dvPquMBn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=FBDBE67F0F6AD20727A1D301422412D9CA9E4061","12.9881567","77.6226000"
"Sr Lead- Graphics","Qualcomm","Hyderabad, Telangana","2025-07-19T11:45:48Z","IT Jobs","Company: Qualcomm India Private Limited Job Area: Engineering Group, Engineering Group > Software Engineering General Summary: As a leading technology innovator, Qualcomm pushes the boundaries of what's possible to enable next-generation experiences and drives digital transformation to help create a smarter, connected future for all. As a Qualcomm Software Engineer, you will design, develop, create, modify, and validate embedded and cloud edge software, applications, and/or specialized utility …","https://www.adzuna.in/land/ad/5311788105?se=dvPquMBn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=30FCB2A35972C6011599A905C832BEA1F7B20231","17.40275","78.50806"
"Sr Engineer- Graphics Driver","Qualcomm","Hyderabad, Telangana","2025-07-17T10:38:45Z","IT Jobs","Company: Qualcomm India Private Limited Job Area: Engineering Group, Engineering Group > Software Engineering General Summary: As a leading technology innovator, Qualcomm pushes the boundaries of what's possible to enable next-generation experiences and drives digital transformation to help create a smarter, connected future for all. As a Qualcomm Software Engineer, you will design, develop, create, modify, and validate embedded and cloud edge software, applications, and/or specialized utility …","https://www.adzuna.in/land/ad/5307822765?se=dvPquMBn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=71D974AC84123832561359740B3631EC2993AD2D","17.40275","78.50806"
"Software Engineer","Fortive Corporation","India","2025-07-09T04:01:56Z","IT Jobs","Description for Internal Candidates Summary The Embedded Software Engineer is responsible for designing, developing, and implementing complex embedded systems on ASP capital and connected systems. This role will work closely with the verification and validation team to ensure the quality and reliability of ASP software products. This position reports to the Sr. Manager of Software and Connectivity (ASP IDC). Responsibilities Under limited supervision, general direction, etc. and in accordance w…","https://www.adzuna.in/land/ad/5292689757?se=dvPquMBn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=698156259F44DE4284A60B175D3D030492DF03F9","22.3511148","78.6677428"
"Embedded C Developer",".IN2 Harman Connected Services India","India","2025-07-06T20:58:39Z","IT Jobs","HARMAN’s engineers and designers are creative, purposeful and agile. As part of this team, you’ll combine your technical expertise with innovative ideas to help drive cutting-edge solutions in the car, enterprise and connected ecosystem. Every day, you will push the boundaries of creative design, and HARMAN is committed to providing you with the opportunities, innovative technologies and resources to build a successful career. A Career at HARMAN As a technology leader that is rapidly on the mov…","https://www.adzuna.in/details/5289151641?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Software Developer - Wifi / Embedded","Arista Networks","Chennai, Tamil Nadu","2025-07-19T04:07:33Z","IT Jobs","Job Description Who You’ll Work With The candidate will be working with the WiFi team at Arista, developing cutting edge and next generation WiFi solutions in a fast-paced environment. The WiFi team is responsible for the end to end development of the Cloud managed WiFi product portfolio of Arista. This specific position is for the WiFi AccessPoint team. What You’ll Do As a core member of the AccessPoint team, the candidate is expected to work closely with relevant teams to understand product r…","https://www.adzuna.in/details/5310814173?utm_medium=api&utm_source=c8890522","13.06041","80.24963"
"Embedded Software Engineer - Robotics","Rapyuta Robotics","India","2025-06-30T14:29:07Z","IT Jobs","Rapyuta Robotics, an ETH Zurich spin-off, operates with the goal of making robots more accessible to anyone in the logistics industry. Rapyuta Robotics seeks individuals who believe that collaborative work leads to more effective and sustainable outcomes and are fearless in challenging limits—whether within themselves or in their surroundings—to make a dent in the universe. As an Embedded Software Engineer in Rapyuta Robotics, you will closely collaborate with Electronic Engineers, Embedded Sys…","https://www.adzuna.in/details/5275526516?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Firmware Test Engineer","Emerson","Pune, Maharashtra","2025-07-23T09:52:10Z","IT Jobs","Work in coordination with Test Lead & Project Manager to design and implement test scenarios that will insure product functionality and robustness. As a test engineer you will be responsible for analyzing the product requirements, designing test parameters, designing test procedures, writing code and scripts to automate tests, executing test cases manually and/or automatically through scripts In This Role, Your Responsibilities Will Be: - Defining test strategies, writing detailed, comprehensiv…","https://www.adzuna.in/land/ad/5317564702?se=RpqRw8Bn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=25F4BE616FE3062E224AA9222482222A83D99400","18.5062","73.84735"
"Firmware Test Engineer","Emerson","Pune, Maharashtra","2025-06-28T23:44:26Z","Engineering Jobs","In This Role, Your Responsibilities Will Be: - Attend regular team meeting to understand requirements, develop test cases, conduct peer review of test cases, create automation scripts, perform regression testing etc. - Provide regular status to local team leader or project manager. - Participating in quality audits where necessary. - Adhere to local and international Emerson principles, practices, and procedures. Who You Are: You take initiatives and doesn't wait for instructions and proactivel…","https://www.adzuna.in/land/ad/5273725939?se=RpqRw8Bn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=B870EDB9D9C87EC3F3B36117A89831C9D484B1FC","18.5062","73.84735"
"Firmware Test Engineer","GE Vernova","Telangana, India","2025-07-09T04:02:01Z","IT Jobs","Job Description Summary Role Summary/Purpose Defines and develops test cases in accordance with product test plans. Implement the test cases either as manual procedures or automated tests. Designs, develops and modifies automated product test suites to meet company release objectives. Job Description Essential Responsibilities - Strong understanding of Testing principles and methodologies. - Create and maintain comprehensive test plans, test cases, and test documentation based on requirements, …","https://www.adzuna.in/land/ad/5292689902?se=RpqRw8Bn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=63639BE8B427E827F07DFDE3C184C0D831359CFF","17.864111","77.027375"
"Firmware Test Engineer","Emerson","Pune, Maharashtra","2025-06-28T23:44:25Z","Engineering Jobs","In This Role, Your Responsibilities Will Be: - Manage and Maintain NI-LabView based Test System development. - Attend regular team meeting to understand requirements, develop test cases, conduct peer review of test cases, create automation scripts, perform regression testing etc. - Provide regular status to local team leader or project manager. - Participating in quality audits where necessary. - Adhere to local and international Emerson principles, practices, and procedures. Who You Are: You t…","https://www.adzuna.in/land/ad/5273725755?se=RpqRw8Bn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=AAAEC7A2DEC49DDFEF515270B51A0D85B769B355","18.5062","73.84735"
"Firmware Test Engineer","Celestica","India","2025-06-24T23:42:04Z","Engineering Jobs","Req ID: 127261 Remote Position: No Region: Asia Country: India State/Province: Chennai City: Guindy, Chennai Summary The Lead Engineer, Software develops, debugs, tests, deploys and supports code to be deployed in systems/products/equipment for various applications. They write, debug, maintain, and test software in various common languages and for software at various levels in the hierarchy (from Firmware to Application). Software creation follows an agreed to development process (such as Agile…","https://www.adzuna.in/land/ad/5266061065?se=RpqRw8Bn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=DBF6A2D54A48A0D2CCFC14598664FC6CE98F303E","22.3511148","78.6677428"
"Sr. Firmware Test Engineer","Emerson","Pune, Maharashtra","2025-07-23T09:52:10Z","IT Jobs","Work in coordination with Test Lead & Project Manager to design and implement test scenarios that will insure product functionality and robustness. As a test engineer you will be responsible for analyzing the product requirements, designing test parameters, designing test procedures, writing code and scripts to automate tests, executing test cases manually and/or automatically through scripts In This Role, Your Responsibilities Will Be: - Defining test strategies, writing detailed, comprehensiv…","https://www.adzuna.in/land/ad/5317564698?se=RpqRw8Bn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=3BCBF0929BAECCF54908E0289F1E61F8AABB4D22","18.5062","73.84735"
