Title,Company,Location,Created,Category,Description,URL,Latitude,Longitude,mainJOB
Senior Embedded Software Engineer,GE HealthCare,"Bangalore, Karnataka",2025-07-25T09:53:05Z,Engineering Jobs,"Job Description Summary This role would be responsible for designing, developing and testing Embedded Software (Firmware), platforms and systems that control and runs on devices that need to be tailored to the needs of the hardware that it has to control and run on (i.e. directly controls the real time functions of a physical device such as motors, alternators, engines, valves, fans, and other devices and products). Typically requires a deep understanding of the characteristics of the physical …",https://www.adzuna.in/land/ad/5321172966?se=OEKSHoly8BGyDOfQ7aaPRw&utm_medium=api&utm_source=c8890522&v=E1AD638E0E97D337802CD01C150A013CD36491AC,12.9767936,77.5900820,Firmware Developer
Embedded Software Engineer - Controls Application (Operator) -,AGCO Corporation,"Pune, Maharashtra",2025-07-25T09:52:11Z,Engineering Jobs,"Embedded Software Engineer - Controls Application (Operator) - Date: Jul 23, 2025 Req ID: 101312 Location: Pune, MH, IN Workplace Type: Hybrid/Remote Do you want to help solve the world's most pressing challenges? Feeding the world's growing population and slowing climate change are two of the world's greatest challenges. AGCO is a part of the solution! Join us to make your contribution. AGCO is looking to hire candidates for the position of Embedded Software Engineer - Controls Application (Op…",https://www.adzuna.in/land/ad/5321172516?se=OEKSHoly8BGyDOfQ7aaPRw&utm_medium=api&utm_source=c8890522&v=A722641257F3E332014FD4F1A62C96ECA6810D6D,18.5062,73.84735,Firmware Developer
Sr. Firmware Designer / Firmware Architect,Siemens,"Goa, India",2025-07-27T09:54:38Z,Engineering Jobs,"Job Family: Electrification & Automation Req ID: 422154 We're improving the way we live and work by intelligently connecting energy systems, buildings and industries Smart infrastructure from Siemens makes the world a more connected and caring place - where resources are valued, where impact on the world is considered, where sustainable energy is delivered optimally and efficiently. It provides the flexible infrastructure to allow society to evolve and respond to changing conditions. Technology…",https://www.adzuna.in/land/ad/5324154048?se=OEKSHoly8BGyDOfQ7aaPRw&utm_medium=api&utm_source=c8890522&v=6D0CE1573D687C2A7E312064CF6A905881277AE0,15.3542,74.014575,Firmware Developer
"Principal Engineer, Virtual Prototype Modelling",Renesas,"Hyderabad, Telangana",2025-07-12T10:46:12Z,Engineering Jobs,"Principal Engineer, Virtual Prototype Modelling Job Description - Virtual Prototype development for SoC and Electronics Systems for the purpose of embedded software development System C modelling experts for Virtual Prototype development , verification & deployment Job Summary - Developing SystemC/TLM2.0 based models of IP blocks, CPU, SoC, System - Defining transaction level models of Processors/Cache controllers/Interconnects/Peripherals/NPU/ISP - Porting OS on the virtual prototype, developi…",https://www.adzuna.in/land/ad/5299205429?se=OEKSHoly8BGyDOfQ7aaPRw&utm_medium=api&utm_source=c8890522&v=E6291B2ACF1DDEF1D9756E5DB1A0288125B054F3,17.40275,78.50806,Firmware Developer
Hardware Developer,Siemens,"Thane, Maharashtra",2025-07-27T09:54:36Z,Engineering Jobs,"Job Family: Electrification & Automation Req ID: 468967 ""We're improving the way we live and work by intelligently connecting energy systems, buildings, and industriesSmart infrastructure from Siemens makes the world a more connected and caring place - where resources are valued, where impact on the world is considered, where sustainable energy is delivered optimally and efficiently. It provides the flexible infrastructure to allow society to evolve and respond to changing conditions. Technolog…",https://www.adzuna.in/land/ad/5324153553?se=OEKSHoly8BGyDOfQ7aaPRw&utm_medium=api&utm_source=c8890522&v=F0EB93C796F7B81878C1EB7387EBDA5FD15DE5FB,19.17335,73.04845,Firmware Developer
"Principal Engineer, Virtual Prototype Modelling",Renesas,"Hyderabad, Telangana",2025-07-12T10:46:12Z,Engineering Jobs,"Principal Engineer, Virtual Prototype Modelling Job Description - Developing SystemC/TLM2.0 based models of IP blocks, CPU, SoC, System - Defining transaction level models of Processors/Cache controllers/Interconnects/Peripherals/NPU/ISP - Porting OS on the virtual prototype, developing the device drivers etc. - Verification of models at IP & SoC level - Develop regressable self-checking test suites using C/ARM assembly - Develop System Level Flows and Methodologies using virtual prototypes - S…",https://www.adzuna.in/land/ad/5299205424?se=OEKSHoly8BGyDOfQ7aaPRw&utm_medium=api&utm_source=c8890522&v=93C738A6E06A4BFB39EC5AE6B0FFEDC1CB7C7B8F,17.40275,78.50806,Firmware Developer
Embedded Software Engineer - Base Software (BSW/Low Level Software),AGCO Corporation,"Pune, Maharashtra",2025-07-25T09:52:10Z,Engineering Jobs,"Embedded Software Engineer - Base Software (BSW/Low Level Software) Date: Jul 23, 2025 Req ID: 101314 Location: Pune, MH, IN Workplace Type: Hybrid/Remote Do you want to help solve the world's most pressing challenges? Feeding the world's growing population and slowing climate change are two of the world's greatest challenges. AGCO is a part of the solution! Join us to make your contribution. AGCO is looking to hire candidates for the position of Embedded Software Engineer - Base Software (BSW …",https://www.adzuna.in/land/ad/5321172511?se=OEKSHoly8BGyDOfQ7aaPRw&utm_medium=api&utm_source=c8890522&v=A258901681320B46FB820ED689A2AE8CCE0E751F,18.5062,73.84735,Firmware Developer
"Software Engineer, Cyber Security Embedded",Danfoss,"Pune, Maharashtra",2025-07-24T09:52:34Z,Engineering Jobs,"Software Engineer, Cyber Security Embedded Requisition ID: 45116 Job Location(s): Pune, IN Employment Type: Full Time Segment: Danfoss Power Solutions Segment Job Function: R&D, Technology and Engineering Work Location Type: Remote The Impact You'll Make Danfoss Power Solutions designs and manufactures a complete range of engineered components and systems. From hydraulics and electrification to fluid conveyance, electronic controls, and software, our solutions are engineered with an uncompromis…",https://www.adzuna.in/land/ad/5319454676?se=OEKSHoly8BGyDOfQ7aaPRw&utm_medium=api&utm_source=c8890522&v=1FC002DC10D4BAED40B598AF030BDBC17E80109E,18.5062,73.84735,Firmware Developer
"Principal Engineer, System Architect",Renesas,"Bangalore, Karnataka",2025-08-03T10:12:12Z,Engineering Jobs,"Principal Engineer, System Architect Job Description We are seeking a star performer Principal Engineer/Senior Staff engineer for an Embedded Software Architect role in our SoC system architecture department to own, define, and drive exploration and design of our next generation runtime software involving multi heterogeneous devices in high performance computing (HPC) SoCs. Our division's mission is defining cutting edge solutions for the high-performance compute market, primarily for automotiv…",https://www.adzuna.in/land/ad/5335619801?se=OEKSHoly8BGyDOfQ7aaPRw&utm_medium=api&utm_source=c8890522&v=D791FB93D5304882641E9A30D2F51D5321AC6DB2,12.9767936,77.5900820,Firmware Developer
Sr. Firmware Designer,Siemens,"Goa, India",2025-07-27T09:54:36Z,Engineering Jobs,"Job Family: Electrification & Automation Req ID: 443969 ""We're improving the way we live and work by intelligently connecting energy systems, buildings, and industriesSmart infrastructure from Siemens makes the world a more connected and caring place - where resources are valued, where impact on the world is considered, where sustainable energy is delivered optimally and efficiently. It provides the flexible infrastructure to allow society to evolve and respond to changing conditions. Technolog…",https://www.adzuna.in/land/ad/5324153706?se=OEKSHoly8BGyDOfQ7aaPRw&utm_medium=api&utm_source=c8890522&v=2127E0DE4C7C7A3E87938634B1BB26D128C32118,15.3542,74.014575,Firmware Developer
Senior Software Engineer (SW Integration),GKN Automotive,"Bangalore, Karnataka",2025-08-02T10:10:39Z,Engineering Jobs,"Job Title Hybrid/site Location/Remote - Hybrid GKN Automotive is a world-leading global automotive technology company at the forefront of innovation. Its origins date back to 1759 and for the last 70 years it has been putting key technologies into series production. We are the trusted partner for most of the world's automotive companies, specializing in developing, building, and supplying market-leading drive systems and advanced powertrain technologies. GKN Automotive is part of Dowlais Group …",https://www.adzuna.in/land/ad/5333852364?se=RPk_K4ly8BGLg5Mr_g3qvw&utm_medium=api&utm_source=c8890522&v=7C981DE3AE0F8FB818DAE7BF8083CFA23C99F7AE,12.95703,77.59837,Firmware Developer
Software engineer II,Cadence Systems,India,2025-07-29T17:08:17Z,Engineering Jobs,"At Cadence, we hire and develop leaders and innovators who want to make an impact on the world of technology. BE/BTECH-3-6years Embedded Software development Device Drivers, BSP development RTOS, Linux bring-up Work on USB, PCIe, Ethernet, UCIe controllers and subsystems We’re doing work that matters. Help us solve what others can’t.",https://www.adzuna.in/details/5326557846?utm_medium=api&utm_source=c8890522,22.3511148,78.6677428,Firmware Developer
"Staff Engineer, Software Architect",Renesas,"Bangalore, Karnataka",2025-07-25T09:53:57Z,Engineering Jobs,"Staff Engineer, Software Architect Job Description You will develop highly optimized software architecture for Renesas R-Car Gen5 series devices. Strong working knowledge of Linux/Zephyr/Android platforms for multi-core heterogenous SoCs is a key requirement. You will implement requirements for the next-generation IVI/ADAS products that comprise tools, software, and hardware. Your main responsibilities will be in the following areas: - Relevant working experience - Linux/u-boot/Android experien…",https://www.adzuna.in/land/ad/5321173648?se=RPk_K4ly8BGLg5Mr_g3qvw&utm_medium=api&utm_source=c8890522&v=528A363BB0472A2A3D62EADC617F0A8BD63FC6F2,12.9767936,77.5900820,Firmware Developer
Principal Engineer,RTX Corporation,"Bangalore, Karnataka",2025-07-24T09:53:29Z,Engineering Jobs,"Date Posted: 2025-07-22 Country: India Location: North Gate Business Park Sy.No 2/1, and Sy.No 2/2, KIAL Road, Venkatala Village, Chowdeshwari Layout, Yelahanka, Bangalore, Karnataka 560064 Position Role Type: Unspecified Overview: Collins is working building industry challenging Avionics products making the products smaller, smarter and more efficient. Platform software provides an infrastructure for hosting an Operating system and application services that interfaces with hardware. Position T…",https://www.adzuna.in/land/ad/5319455538?se=RPk_K4ly8BGLg5Mr_g3qvw&utm_medium=api&utm_source=c8890522&v=99BD58B18E43760036A069B1A347646CCAC3243E,12.95703,77.59837,Firmware Developer
