Title,Company,Location,Created,Category,Description,URL,Latitude,Longitude,BestJobRole,mainJOB
Engineer II Product Development,Copeland,"Pune, Maharashtra",2025-07-18T11:43:57Z,Engineering Jobs,"About Us We are a global climate technologies company engineered for sustainability. We create sustainable and efficient residential, commercial and industrial spaces through HVACR technologies. We protect temperature-sensitive goods throughout the cold chain. And we bring comfort to people globally. Best-in-class engineering, design and manufacturing combined with category-leading brands in compression, controls, software and monitoring solutions result in next-generation climate technology th…",https://www.adzuna.in/land/ad/5309606843?se=Ylf2Soxo8BGH_oIPd-oBSg&utm_medium=api&utm_source=c8890522&v=9DB09BD919446F0A9DBC88C4DC33D6B7D08EB4A3,18.5062,73.84735,Product Designer – Industrial Automation Controllers,Product Designer
Senior Product Development Engineer,Ksb Tech,"Pune, Maharashtra",2025-07-13T02:25:55Z,Engineering Jobs,"Coordinate with manufacturing plants for product development Prepare/ Review / verify Design calculations, and provide inputs to Assistant Design Engineers & CAD Engineers. Receive, analyse & comment on inputs / suggestions received from manufacturing plants. Release final drawing / design to manufacturing plants. Maintain Quality Records and Schedule / Budget records for given projects. Ensure compliance of products with design standards / codes. Perform following activities under guidance: Co…",https://www.adzuna.in/details/5300192952?utm_medium=api&utm_source=c8890522,18.5062,73.84735,Product Designer – Power Quality Monitoring Devices,Product Designer
New Product Development Engineer,Vir Innovations Pvt. Ltd.,"Hyderabad, Telangana",2025-07-20T07:58:59Z,Engineering Jobs,"Position: Senior Mechanical Engineer – NPD Work experience: 5 years Location: Hyderabad (Balanagar area) Job type: Full-time, Permanent, On-site About Vir Innovations Pvt. Ltd. We are a product development company headquartered in Hyderabad, specializing in defence technology and the Internet of Things (IoT). Our primary focus is on developing advanced systems in the fields of computer vision, robotics, and fire control systems. Our objective is to create products that are innovative and can ma…",https://www.adzuna.in/details/5313132668?utm_medium=api&utm_source=c8890522,17.40275,78.50806,Product Designer – IoT Devices,Product Designer
Team Leader - Product Development Engineering,MillerKnoll,India,2025-07-23T02:37:07Z,Engineering Jobs,"Why join us? Our purpose is to design for the good of humankind. It’s the ideal we strive toward each day in everything we do. Being a part of MillerKnoll means being a part of something larger than your work team, or even your brand. We are redefining modern for the 21st century. And our success allows MillerKnoll to support causes that align with our values, so we can build a more sustainable, equitable, and beautiful future for everyone. Title - India Team Leader - Product Development Engine…",https://www.adzuna.in/details/5317133464?utm_medium=api&utm_source=c8890522,22.3511148,78.6677428,Product Development Engineer – Wearable Biomedical Devices,Product Designer
Electronics Product Development Engineer (Robotics & Educational Toys),LearningBIX,"Jaipur, Rajasthan",2025-07-14T09:35:23Z,Engineering Jobs,"Job Summary: We are looking for an experienced Electronics Engineer (Exp: 2 Years) to join our team and contribute to the design and development of robotics kits. The ideal candidate will have a strong background in microcontrollers and PCB designing, as well as experience in robotics or related fields. The successful candidate will be responsible for designing and developing robotics kits, from concept to production, and will work closely with the engineering team to ensure the final product m…",https://www.adzuna.in/details/5301588006?utm_medium=api&utm_source=c8890522,26.7441,75.9469,Product Designer – Consumer Electronics,Product Designer
SR R&D/PRODUCT DVL ENGINEER,TE Connectivity,"Bangalore, Karnataka",2025-07-05T02:26:07Z,Engineering Jobs,"SR R&D/PRODUCT DVL ENGINEER At TE, you will unleash your potential working with people from diverse backgrounds and industries to create a safer, sustainable and more connected world. Job Overview TE Connectivity's R&D/Product Development Engineering Teams conceive original ideas for new products, introduce them into practice. They are responsible for product development, and qualification from market definition through production and release; assist in the qualification of suppliers for new pr…",https://www.adzuna.in/land/ad/5285833417?se=Ylf2Soxo8BGH_oIPd-oBSg&utm_medium=api&utm_source=c8890522&v=C3E447755319C1AF1AEDB39BA7DE97727B36D404,12.95703,77.59837,Product Development Engineer – Wearable Biomedical Devices,Product Designer
SR R&D/PRODUCT DVL ENGINEER,TE Connectivity,"Bangalore, Karnataka",2025-07-19T11:46:14Z,Engineering Jobs,"SR R&D/PRODUCT DVL ENGINEER At TE, you will unleash your potential working with people from diverse backgrounds and industries to create a safer, sustainable and more connected world. Required Skills EDUCATION & CRITICAL EXPERIENCE - Mechanical or equivalent Engineering Degree with minimum 7 years & max 10 years of related product (Automotive Connectors) development experience. - Experience with product design of high-voltage, Low Voltage & Data connectors - Knowledge in product design of plast…",https://www.adzuna.in/land/ad/5311788651?se=lPJ2Uoxo8BGUrrSYvW0dZg&utm_medium=api&utm_source=c8890522&v=FEDC6E5138E3235753D825FE06A0D7F1C3BE017B,12.95703,77.59837,Product Designer – High-Altitude Defense Electronics,Product Designer
Manager Test & Validation- Hardware Testing,TE Connectivity,"Bangalore, Karnataka",2025-07-16T10:40:18Z,Engineering Jobs,"Manager Test & Validation- Hardware Testing At TE, you will unleash your potential working with people from diverse backgrounds and industries to create a safer, sustainable and more connected world. Job Overview TE Connectivity's R&D/Product Development Engineering Teams conceive original ideas for new products, introduce them into practice. They are responsible for product development, and qualification from market definition through production and release; assist in the qualification of supp…",https://www.adzuna.in/land/ad/5305892907?se=lPJ2Uoxo8BGUrrSYvW0dZg&utm_medium=api&utm_source=c8890522&v=B3631B09551C46010679337149F5DC027B0102BC,12.95703,77.59837,Product Development Engineer – Wearable Biomedical Devices,Product Designer
R&D/PRODUCT DVL ENGINEER II,TE Connectivity,"Bangalore, Karnataka",2025-07-17T10:39:21Z,Engineering Jobs,"R&D/PRODUCT DVL ENGINEER II At TE, you will unleash your potential working with people from diverse backgrounds and industries to create a safer, sustainable and more connected world. Job Overview TE Connectivity's R&D/Product Development Engineering Teams conceive original ideas for new products, introduce them into practice. Overall objective is to perform principle key simulations for new or existing products during the product development process of electromechanical relays. Additionally, s…",https://www.adzuna.in/land/ad/5307823176?se=lPJ2Uoxo8BGUrrSYvW0dZg&utm_medium=api&utm_source=c8890522&v=B5152CA4ECB36665F782363B3EECD142411AC619,12.95703,77.59837,Product Development Engineer – Wearable Biomedical Devices,Product Designer
STAFF R&D/PRODUCT DVL ENGINEER,TE Connectivity,"Bangalore, Karnataka",2025-07-20T12:04:02Z,Engineering Jobs,"STAFF R&D/PRODUCT DVL ENGINEER At TE, you will unleash your potential working with people from diverse backgrounds and industries to create a safer, sustainable and more connected world. Job Overview TE Connectivity's R&D/Product Development Engineering Teams conceive original ideas for new products, introduce them into practice. They are responsible for product development, and qualification from market definition through production and release; assist in the qualification of suppliers for new…",https://www.adzuna.in/land/ad/5313262825?se=lPJ2Uoxo8BGUrrSYvW0dZg&utm_medium=api&utm_source=c8890522&v=C21E9FCF34572F38CEFD72165C6692439C2F582A,12.95703,77.59837,Product Development Engineer – Wearable Biomedical Devices,Product Designer
Industry Consultant-Consulting Services,IBM,"Mumbai, Maharashtra",2025-07-13T10:38:22Z,Engineering Jobs,"Introduction In this role, you'll work in one of our IBM Consulting Client Innovation Centers (Delivery Centers), where we deliver deep technical and industry expertise to a wide range of public and private sector clients around the world. Our delivery centers offer our clients locally based skills and technical expertise to drive innovation and adoption of new technology. Your role and responsibilities - Advanced Packaging SME - Overall 15 plus years of Industry experience (Electronics/Semicon…",https://www.adzuna.in/land/ad/5300568070?se=lPJ2Uoxo8BGUrrSYvW0dZg&utm_medium=api&utm_source=c8890522&v=2455E3064AFF2703782DFB9873A5E70B41B7F328,19.00821,72.84415,Product Designer – Consumer Electronics,Product Designer
Industry Consultant-Consulting Services,IBM,"Hyderabad, Telangana",2025-07-11T04:05:22Z,Engineering Jobs,"Introduction In this role, you'll work in one of our IBM Consulting Client Innovation Centers (Delivery Centers), where we deliver deep technical and industry expertise to a wide range of public and private sector clients around the world. Our delivery centers offer our clients locally based skills and technical expertise to drive innovation and adoption of new technology. Your role and responsibilities - Advanced Packaging SME - Overall 15 plus years of Industry experience (Electronics/Semicon…",https://www.adzuna.in/land/ad/5296919343?se=lPJ2Uoxo8BGUrrSYvW0dZg&utm_medium=api&utm_source=c8890522&v=6DA42CC3B6139114CC41A832423F8E497E834AAD,17.40275,78.50806,Product Designer – Consumer Electronics,Product Designer
Industry Consultant-Consulting Services,IBM,"Bangalore, Karnataka",2025-06-27T23:44:11Z,Engineering Jobs,"Introduction In this role, you'll work in one of our IBM Consulting Client Innovation Centers (Delivery Centers), where we deliver deep technical and industry expertise to a wide range of public and private sector clients around the world. Our delivery centers offer our clients locally based skills and technical expertise to drive innovation and adoption of new technology Your role and responsibilities - Advanced Packaging SME - Overall 15 plus years of Industry experience (Electronics/Semicond…",https://www.adzuna.in/land/ad/5271867140?se=lPJ2Uoxo8BGUrrSYvW0dZg&utm_medium=api&utm_source=c8890522&v=DB5BAA20DB66CCFE3AD8E92A7D668EBAF34D47CF,12.95703,77.59837,Product Designer – Consumer Electronics,Product Designer
